,exp,edu,type,scale,industry,avgsalary,lnsalary,city
4395,无工作经验,大专,民营公司,50-150人,计算机软件,5.0,1.6094379124341003,广州
4396,无工作经验,大专,民营公司,1000-5000人,互联网/电子商务,5.0,1.6094379124341003,成都
4397,3-4年经验,本科,外资（欧美）,150-500人,"保险,多元化业务集团公司",20.0,2.995732273553991,上海
4398,3-4年经验,本科,国企,150-500人,"金融/投资/证券,保险",7.0,1.9459101490553132,重庆
4399,2年经验,本科,外资（欧美）,500-1000人,"贸易/进出口,快速消费品(食品、饮料、化妆品)",4.75,1.55814461804655,广州
4400,无工作经验,大专,民营公司,50-150人,"专业服务(咨询、人力资源、财会),多元化业务集团公司",5.25,1.6582280766035324,成都
4401,3-4年经验,本科,国企,150-500人,计算机服务(系统、数据服务、维修),12.5,2.5257286443082556,武汉
4402,无工作经验,大专,民营公司,150-500人,制药/生物工程,5.25,1.6582280766035324,武汉
4403,2年经验,大专,合资,5000-10000人,"电子技术/半导体/集成电路,仪器仪表/工业自动化",9.0,2.1972245773362196,苏州
4404,5-7年经验,本科,上市公司,10000人以上,物业管理/商业中心,16.0,2.772588722239781,广州
4405,无工作经验,大专,民营公司,50-150人,"网络游戏,互联网/电子商务",4.0,1.3862943611198906,武汉
4406,1年经验,本科,民营公司,1000-5000人,金融/投资/证券,9.0,2.1972245773362196,武汉
4407,3-4年经验,大专,民营公司,50-150人,计算机软件,10.0,2.302585092994046,东莞
4408,2年经验,本科,民营公司,500-1000人,"原材料和加工,新能源",8.0,2.0794415416798357,上海
4409,无工作经验,大专,民营公司,少于50人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",5.25,1.6582280766035324,北京
4410,8-9年经验,本科,外资（欧美）,10000人以上,"专业服务(咨询、人力资源、财会),中介服务",29.166666666666668,3.373026504695459,上海
4411,无工作经验,高中,民营公司,50-150人,"专业服务(咨询、人力资源、财会),外包服务",3.0,1.0986122886681098,重庆
4415,无工作经验,本科,民营公司,50-150人,专业服务(咨询、人力资源、财会),3.75,1.3217558399823195,成都
4416,无工作经验,无学历要求,国企,1000-5000人,"通信/电信/网络设备,通信/电信运营、增值服务",10.0,2.302585092994046,佛山
4418,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",20.0,2.995732273553991,上海
4419,无工作经验,硕士,事业单位,50-150人,教育/培训/院校,21.666666666666668,3.0757749812275277,上海
4420,3-4年经验,大专,民营公司,150-500人,服装/纺织/皮革,7.5,2.0149030205422647,广州
4421,无工作经验,无学历要求,合资,50-150人,"互联网/电子商务,汽车及零配件",6.0,1.791759469228055,上海
4422,无工作经验,本科,上市公司,500-1000人,快速消费品(食品、饮料、化妆品),3.75,1.3217558399823195,昆明
4423,1年经验,大专,外资（欧美）,150-500人,"金融/投资/证券,奢侈品/收藏品/工艺品/珠宝",7.0,1.9459101490553132,广州
4424,无工作经验,中专,合资,150-500人,"多元化业务集团公司,互联网/电子商务",5.25,1.6582280766035324,西安
4425,无工作经验,本科,民营公司,500-1000人,"电气/电力/水利,新能源",5.25,1.6582280766035324,深圳
4426,无工作经验,无学历要求,民营公司,50-150人,"通信/电信运营、增值服务,外包服务",7.0,1.9459101490553132,合肥
4427,无工作经验,大专,合资,1000-5000人,"金融/投资/证券,互联网/电子商务",4.5,1.5040773967762742,宁波
4428,2年经验,大专,民营公司,50-150人,"金融/投资/证券,批发/零售",7.0,1.9459101490553132,广州
4429,无工作经验,无学历要求,民营公司,50-150人,"制药/生物工程,医疗/护理/卫生",8.0,2.0794415416798357,北京
4430,无工作经验,无学历要求,民营公司,150-500人,贸易/进出口,5.0,1.6094379124341003,南京
4431,1年经验,大专,民营公司,1000-5000人,"互联网/电子商务,交通/运输/物流",5.0,1.6094379124341003,深圳
4432,无工作经验,硕士,事业单位,1000-5000人,"计算机软件,学术/科研",18.75,2.9311937524164198,南京
4433,5-7年经验,本科,国企,1000-5000人,银行,18.75,2.9311937524164198,厦门
4434,无工作经验,无学历要求,上市公司,500-1000人,"计算机软件,计算机硬件",14.0,2.6390573296152584,深圳
4435,1年经验,大专,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),3.75,1.3217558399823195,成都
4436,5-7年经验,本科,合资,500-1000人,"互联网/电子商务,酒店/旅游",33.33333333333333,3.5065578973199814,上海
4437,2年经验,大专,民营公司,50-150人,"计算机软件,互联网/电子商务",5.5,1.7047480922384253,广州
4438,1年经验,本科,民营公司,150-500人,"网络游戏,互联网/电子商务",7.5,2.0149030205422647,北京
4439,2年经验,大专,民营公司,1000-5000人,交通/运输/物流,9.0,2.1972245773362196,深圳
4440,3-4年经验,本科,民营公司,500-1000人,"教育/培训/院校,专业服务(咨询、人力资源、财会)",15.0,2.70805020110221,上海
4441,无工作经验,中专,外企代表处,150-500人,专业服务(咨询、人力资源、财会),7.0,1.9459101490553132,西安
4442,2年经验,本科,外资（非欧美）,少于50人,"计算机服务(系统、数据服务、维修),互联网/电子商务",12.5,2.5257286443082556,上海
4443,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,通信/电信运营、增值服务",5.25,1.6582280766035324,杭州
4444,无工作经验,无学历要求,民营公司,1000-5000人,"石油/化工/矿产/地质,房地产",17.5,2.8622008809294686,北京
4445,2年经验,大专,民营公司,少于50人,互联网/电子商务,17.5,2.8622008809294686,上海
4446,3-4年经验,大专,民营公司,1000-5000人,新能源,8.0,2.0794415416798357,武汉
4447,无工作经验,大专,民营公司,150-500人,"互联网/电子商务,广告",11.5,2.4423470353692043,上海
4448,无工作经验,本科,民营公司,少于50人,"医疗设备/器械,互联网/电子商务",6.25,1.8325814637483102,上海
4449,无工作经验,大专,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",3.75,1.3217558399823195,大连
4450,2年经验,本科,上市公司,1000-5000人,金融/投资/证券,7.0,1.9459101490553132,武汉
4451,无工作经验,本科,民营公司,10000人以上,快速消费品(食品、饮料、化妆品),5.833333333333334,1.7635885922613588,丽水
4452,2年经验,大专,民营公司,少于50人,"计算机软件,电子技术/半导体/集成电路",5.25,1.6582280766035324,上海
4453,无工作经验,大专,民营公司,150-500人,"石油/化工/矿产/地质,原材料和加工",7.0,1.9459101490553132,惠州
4454,2年经验,本科,民营公司,1000-5000人,"酒店/旅游,互联网/电子商务",12.5,2.5257286443082556,广州
4455,1年经验,大专,民营公司,少于50人,专业服务(咨询、人力资源、财会),4.95,1.599387576580599,广州
4456,无工作经验,本科,合资,150-500人,"金融/投资/证券,计算机软件",8.75,2.169053700369523,北京
4457,2年经验,大专,合资,50-150人,"租赁服务,互联网/电子商务",7.0,1.9459101490553132,杭州
4458,5-7年经验,本科,民营公司,1000-5000人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",12.5,2.5257286443082556,长沙
4459,2年经验,本科,民营公司,500-1000人,"仪器仪表/工业自动化,环保",9.0,2.1972245773362196,长沙
4460,2年经验,本科,民营公司,1000-5000人,金融/投资/证券,13.333333333333332,2.5902671654458267,绍兴
4461,2年经验,本科,民营公司,500-1000人,"互联网/电子商务,电子技术/半导体/集成电路",7.0,1.9459101490553132,长沙
4462,无工作经验,本科,民营公司,150-500人,互联网/电子商务,7.0,1.9459101490553132,深圳
4463,无工作经验,大专,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",5.0,1.6094379124341003,江门
4464,2年经验,本科,民营公司,150-500人,"互联网/电子商务,计算机软件",9.0,2.1972245773362196,深圳
4465,3-4年经验,大专,民营公司,150-500人,"互联网/电子商务,汽车及零配件",5.5,1.7047480922384253,广州
4466,2年经验,本科,民营公司,150-500人,"电子技术/半导体/集成电路,仪器仪表/工业自动化",8.0,2.0794415416798357,无锡
4467,3-4年经验,无学历要求,民营公司,150-500人,"互联网/电子商务,计算机软件",15.0,2.70805020110221,深圳
4468,1年经验,本科,民营公司,50-150人,"汽车及零配件,金融/投资/证券",7.0,1.9459101490553132,武汉
4470,无工作经验,本科,民营公司,1000-5000人,"中介服务,专业服务(咨询、人力资源、财会)",9.0,2.1972245773362196,北京
4472,无工作经验,无学历要求,创业公司,少于50人,"专业服务(咨询、人力资源、财会),互联网/电子商务",6.0,1.791759469228055,合肥
4473,无工作经验,本科,民营公司,500-1000人,保险,6.0,1.791759469228055,广州
4474,无工作经验,本科,民营公司,少于50人,"专业服务(咨询、人力资源、财会),制药/生物工程",13.0,2.5649493574615367,上海
4475,2年经验,大专,上市公司,50-150人,"汽车及零配件,批发/零售",5.25,1.6582280766035324,玉溪
4476,1年经验,大专,民营公司,1000-5000人,"服装/纺织/皮革,批发/零售",3.8,1.33500106673234,合肥
4477,无工作经验,大专,民营公司,150-500人,互联网/电子商务,3.75,1.3217558399823195,西安
4478,3-4年经验,本科,外资（非欧美）,150-500人,通信/电信运营、增值服务,21.5,3.068052935133617,北京
4479,无工作经验,无学历要求,民营公司,150-500人,教育/培训/院校,5.0,1.6094379124341003,上海
4480,无工作经验,本科,民营公司,少于50人,"计算机软件,互联网/电子商务",2.5,0.9162907318741551,杭州
4481,2年经验,大专,民营公司,150-500人,交通/运输/物流,9.0,2.1972245773362196,深圳
4482,1年经验,本科,民营公司,50-150人,农/林/牧/渔,9.5,2.2512917986064953,广州
4483,无工作经验,本科,民营公司,50-150人,"互联网/电子商务,服装/纺织/皮革",6.0,1.791759469228055,深圳
4484,1年经验,无学历要求,上市公司,150-500人,"广告,影视/媒体/艺术/文化传播",9.0,2.1972245773362196,上海
4485,无工作经验,大专,外资（欧美）,1000-5000人,印刷/包装/造纸,4.5,1.5040773967762742,广州
4486,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,交通/运输/物流",7.0,1.9459101490553132,杭州
4487,3-4年经验,本科,合资,150-500人,金融/投资/证券,17.5,2.8622008809294686,上海
4488,3-4年经验,本科,民营公司,50-150人,"金融/投资/证券,计算机软件",22.5,3.1135153092103742,深圳
4489,无工作经验,大专,民营公司,150-500人,奢侈品/收藏品/工艺品/珠宝,7.0,1.9459101490553132,深圳
4497,无工作经验,无学历要求,民营公司,50-150人,"计算机软件,互联网/电子商务",8.0,2.0794415416798357,杭州
4498,2年经验,大专,上市公司,10000人以上,医疗/护理/卫生,6.5,1.8718021769015913,呼和浩特
4499,1年经验,大专,民营公司,50-150人,"制药/生物工程,批发/零售",5.0,1.6094379124341003,杭州
4500,无工作经验,无学历要求,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),4.5,1.5040773967762742,佛山
4501,1年经验,大专,民营公司,50-150人,互联网/电子商务,6.0,1.791759469228055,武汉
4502,1年经验,无学历要求,民营公司,50-150人,"金融/投资/证券,外包服务",5.25,1.6582280766035324,武汉
4503,无工作经验,本科,国企,5000-10000人,汽车及零配件,14.583333333333334,2.6798793241355137,武汉
4504,3-4年经验,本科,上市公司,1000-5000人,计算机软件,16.0,2.772588722239781,珠海
4505,无工作经验,无学历要求,民营公司,150-500人,"教育/培训/院校,互联网/电子商务",5.25,1.6582280766035324,深圳
4506,无工作经验,无学历要求,民营公司,150-500人,"通信/电信运营、增值服务,通信/电信/网络设备",9.0,2.1972245773362196,合肥
4507,无工作经验,大专,民营公司,150-500人,互联网/电子商务,7.5,2.0149030205422647,合肥
4508,1年经验,本科,民营公司,50-150人,"服装/纺织/皮革,互联网/电子商务",8.5,2.1400661634962708,上海
4509,2年经验,大专,民营公司,50-150人,"互联网/电子商务,服装/纺织/皮革",5.833333333333334,1.7635885922613588,杭州
4510,无工作经验,中专,民营公司,50-150人,"快速消费品(食品、饮料、化妆品),互联网/电子商务",6.5,1.8718021769015913,广州
4511,1年经验,大专,合资,1000-5000人,"快速消费品(食品、饮料、化妆品),农/林/牧/渔",3.5,1.252762968495368,聊城
4512,无工作经验,大专,民营公司,少于50人,互联网/电子商务,5.0,1.6094379124341003,上海
4514,无工作经验,本科,民营公司,50-150人,"互联网/电子商务,批发/零售",3.75,1.3217558399823195,上海
4515,2年经验,本科,外资（非欧美）,,学术/科研,14.583333333333334,2.6798793241355137,上海
4516,无工作经验,本科,外资（非欧美）,500-1000人,计算机软件,3.0,1.0986122886681098,南京
4517,5-7年经验,本科,民营公司,500-1000人,"计算机软件,通信/电信/网络设备",20.0,2.995732273553991,大连
4518,3-4年经验,大专,国企,50-150人,"房地产,酒店/旅游",5.833333333333334,1.7635885922613588,南昌
4519,无工作经验,硕士,民营公司,1000-5000人,"环保,仪器仪表/工业自动化",6.0,1.791759469228055,石家庄
4520,3-4年经验,无学历要求,民营公司,150-500人,服装/纺织/皮革,3.75,1.3217558399823195,武汉
4521,无工作经验,本科,民营公司,1000-5000人,通信/电信/网络设备,10.0,2.302585092994046,长沙
4522,无工作经验,无学历要求,外资（欧美）,150-500人,"批发/零售,服装/纺织/皮革",7.0,1.9459101490553132,上海
4523,2年经验,大专,民营公司,150-500人,"网络游戏,互联网/电子商务",7.5,2.0149030205422647,长沙
4524,3-4年经验,无学历要求,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",22.5,3.1135153092103742,北京
4525,无工作经验,无学历要求,民营公司,500-1000人,"互联网/电子商务,广告",6.5,1.8718021769015913,北京
4526,无工作经验,无学历要求,外资（非欧美）,500-1000人,批发/零售,12.5,2.5257286443082556,上海
4527,1年经验,大专,民营公司,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",9.0,2.1972245773362196,广州
4528,3-4年经验,大专,民营公司,500-1000人,服装/纺织/皮革,9.0,2.1972245773362196,杭州
4529,3-4年经验,无学历要求,民营公司,50-150人,"建筑/建材/工程,家居/室内设计/装潢",7.0,1.9459101490553132,深圳
4530,1年经验,本科,外资（欧美）,150-500人,互联网/电子商务,5.5,1.7047480922384253,南京
4531,1年经验,大专,民营公司,50-150人,"互联网/电子商务,贸易/进出口",3.75,1.3217558399823195,潮州
4532,2年经验,大专,民营公司,500-1000人,服装/纺织/皮革,5.25,1.6582280766035324,广州
4533,无工作经验,大专,民营公司,150-500人,计算机软件,3.75,1.3217558399823195,昆明
4535,无工作经验,大专,民营公司,50-150人,"服装/纺织/皮革,快速消费品(食品、饮料、化妆品)",5.25,1.6582280766035324,长沙
4536,3-4年经验,大专,创业公司,50-150人,互联网/电子商务,6.5,1.8718021769015913,佛山
4537,无工作经验,本科,合资,1000-5000人,"制药/生物工程,快速消费品(食品、饮料、化妆品)",12.5,2.5257286443082556,上海
4538,3-4年经验,本科,外资（非欧美）,1000-5000人,"制药/生物工程,医疗/护理/卫生",11.5,2.4423470353692043,北京
4540,2年经验,大专,民营公司,150-500人,快速消费品(食品、饮料、化妆品),6.0,1.791759469228055,广州
4541,1年经验,大专,民营公司,150-500人,"美容/保健,医疗/护理/卫生",4.0,1.3862943611198906,成都
4542,无工作经验,大专,民营公司,50-150人,计算机软件,7.0,1.9459101490553132,贵阳
4543,2年经验,大专,民营公司,少于50人,"计算机软件,政府/公共事业",5.25,1.6582280766035324,银川
4544,3-4年经验,大专,民营公司,500-1000人,"快速消费品(食品、饮料、化妆品),多元化业务集团公司",9.0,2.1972245773362196,北京
4545,无工作经验,无学历要求,民营公司,150-500人,服装/纺织/皮革,5.416666666666667,1.6894806201076369,湖州
4546,无工作经验,无学历要求,民营公司,50-150人,计算机软件,37.5,3.624340932976365,上海
4547,5-7年经验,无学历要求,民营公司,少于50人,"会计/审计,外包服务",12.5,2.5257286443082556,大连
4548,2年经验,大专,上市公司,5000-10000人,"航天/航空,交通/运输/物流",14.583333333333334,2.6798793241355137,上海
4549,5-7年经验,本科,上市公司,5000-10000人,"服装/纺织/皮革,娱乐/休闲/体育",17.5,2.8622008809294686,北京
4550,无工作经验,本科,民营公司,,贸易/进出口,7.5,2.0149030205422647,宁波
4551,无工作经验,中专,合资,1000-5000人,互联网/电子商务,3.75,1.3217558399823195,佛山
4552,无工作经验,本科,民营公司,50-150人,"仪器仪表/工业自动化,环保",5.25,1.6582280766035324,苏州
4553,3-4年经验,大专,外资（非欧美）,500-1000人,快速消费品(食品、饮料、化妆品),7.0,1.9459101490553132,北京
4554,无工作经验,大专,民营公司,50-150人,"互联网/电子商务,影视/媒体/艺术/文化传播",5.25,1.6582280766035324,厦门
4555,无工作经验,无学历要求,民营公司,50-150人,"互联网/电子商务,金融/投资/证券",10.5,2.3513752571634776,杭州
4556,1年经验,大专,民营公司,少于50人,"互联网/电子商务,制药/生物工程",3.75,1.3217558399823195,重庆
4557,1年经验,本科,民营公司,少于50人,文字媒体/出版,3.75,1.3217558399823195,广州
4558,无工作经验,大专,民营公司,少于50人,互联网/电子商务,3.75,1.3217558399823195,杭州
4559,无工作经验,大专,民营公司,50-150人,互联网/电子商务,3.75,1.3217558399823195,杭州
4560,无工作经验,本科,上市公司,150-500人,金融/投资/证券,9.0,2.1972245773362196,上海
4561,3-4年经验,大专,国企,50-150人,互联网/电子商务,8.0,2.0794415416798357,重庆
4562,1年经验,本科,民营公司,1000-5000人,"批发/零售,快速消费品(食品、饮料、化妆品)",5.25,1.6582280766035324,广州
4563,5-7年经验,无学历要求,民营公司,少于50人,"专业服务(咨询、人力资源、财会),计算机软件",22.5,3.1135153092103742,北京
4564,无工作经验,本科,民营公司,少于50人,"计算机软件,通信/电信/网络设备",12.5,2.5257286443082556,南京
4565,2年经验,本科,民营公司,150-500人,保险,10.0,2.302585092994046,天津
4566,3-4年经验,硕士,国企,500-1000人,"电子技术/半导体/集成电路,电气/电力/水利",20.0,2.995732273553991,北京
4567,无工作经验,本科,民营公司,10000人以上,"服装/纺织/皮革,娱乐/休闲/体育",35.0,3.5553480614894135,厦门
4568,2年经验,本科,上市公司,5000-10000人,快速消费品(食品、饮料、化妆品),11.5,2.4423470353692043,长沙
4569,无工作经验,中专,合资,少于50人,"金融/投资/证券,计算机服务(系统、数据服务、维修)",9.0,2.1972245773362196,郑州
4570,3-4年经验,无学历要求,民营公司,1000-5000人,计算机软件,12.5,2.5257286443082556,武汉
4571,2年经验,硕士,外资（欧美）,500-1000人,多元化业务集团公司,27.083333333333336,3.2989185325417374,上海
4572,1年经验,高中,民营公司,150-500人,"计算机软件,金融/投资/证券",12.5,2.5257286443082556,广州
4573,2年经验,大专,民营公司,50-150人,贸易/进出口,7.0,1.9459101490553132,佛山
4574,无工作经验,无学历要求,外资（欧美）,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",17.5,2.8622008809294686,南京
4575,无工作经验,无学历要求,外资（欧美）,,医疗设备/器械,12.5,2.5257286443082556,上海
4576,无工作经验,无学历要求,外资（欧美）,10000人以上,互联网/电子商务,11.5,2.4423470353692043,北京
4577,1年经验,本科,民营公司,1000-5000人,"外包服务,金融/投资/证券",4.0,1.3862943611198906,武汉
4579,无工作经验,大专,民营公司,150-500人,交通/运输/物流,3.6,1.2809338454620642,大连
4580,无工作经验,大专,国企,50-150人,娱乐/休闲/体育,3.75,1.3217558399823195,上海
4581,无工作经验,本科,民营公司,5000-10000人,"互联网/电子商务,金融/投资/证券",5.25,1.6582280766035324,武汉
4582,无工作经验,无学历要求,外资（欧美）,150-500人,计算机硬件,50.0,3.912023005428146,深圳
4583,无工作经验,本科,民营公司,500-1000人,"互联网/电子商务,计算机软件",35.0,3.5553480614894135,上海
4584,无工作经验,本科,创业公司,50-150人,"互联网/电子商务,制药/生物工程",7.5,2.0149030205422647,杭州
4585,2年经验,大专,民营公司,50-150人,"房地产,家具/家电/玩具/礼品",4.25,1.4469189829363254,武汉
4586,无工作经验,无学历要求,民营公司,150-500人,网络游戏,8.0,2.0794415416798357,广州
4587,3-4年经验,大专,民营公司,50-150人,通信/电信运营、增值服务,5.25,1.6582280766035324,长沙
4588,3-4年经验,本科,民营公司,少于50人,医疗/护理/卫生,9.0,2.1972245773362196,佛山
4589,3-4年经验,本科,民营公司,150-500人,"计算机软件,计算机硬件",12.5,2.5257286443082556,北京
4590,2年经验,无学历要求,民营公司,1000-5000人,快速消费品(食品、饮料、化妆品),5.25,1.6582280766035324,长沙
4591,无工作经验,无学历要求,民营公司,150-500人,"电气/电力/水利,外包服务",5.0,1.6094379124341003,杭州
4592,1年经验,大专,民营公司,50-150人,"机械/设备/重工,仪器仪表/工业自动化",8.0,2.0794415416798357,广州
4593,无工作经验,无学历要求,民营公司,1000-5000人,"汽车及零配件,批发/零售",7.0,1.9459101490553132,上海
4594,无工作经验,无学历要求,上市公司,150-500人,"互联网/电子商务,通信/电信运营、增值服务",5.25,1.6582280766035324,合肥
4595,3-4年经验,本科,上市公司,10000人以上,"原材料和加工,电子技术/半导体/集成电路",12.5,2.5257286443082556,长沙
4596,1年经验,本科,合资,1000-5000人,石油/化工/矿产/地质,5.833333333333334,1.7635885922613588,南京
4597,3-4年经验,本科,国企,50-150人,政府/公共事业,10.5,2.3513752571634776,成都
4598,无工作经验,本科,民营公司,50-150人,"通信/电信运营、增值服务,计算机软件",9.0,2.1972245773362196,广州
4599,无工作经验,硕士,民营公司,500-1000人,"仪器仪表/工业自动化,计算机软件",12.5,2.5257286443082556,杭州
4600,无工作经验,大专,合资,500-1000人,批发/零售,7.0,1.9459101490553132,深圳
4601,2年经验,大专,民营公司,150-500人,"房地产,酒店/旅游",5.25,1.6582280766035324,自贡
4602,1年经验,无学历要求,外资（欧美）,150-500人,新能源,9.0,2.1972245773362196,上海
4603,2年经验,大专,民营公司,500-1000人,"互联网/电子商务,计算机软件",7.0,1.9459101490553132,成都
4604,无工作经验,本科,外资（非欧美）,,,9.0,2.1972245773362196,武汉
4605,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,通信/电信/网络设备",7.0,1.9459101490553132,合肥
4606,无工作经验,大专,外资（欧美）,10000人以上,"多元化业务集团公司,外包服务",6.5,1.8718021769015913,上海
4607,无工作经验,无学历要求,民营公司,,金融/投资/证券,11.0,2.3978952727983707,上海
4608,无工作经验,大专,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",5.833333333333334,1.7635885922613588,成都
4610,3-4年经验,本科,民营公司,500-1000人,"交通/运输/物流,互联网/电子商务",12.0,2.4849066497880004,杭州
4611,2年经验,大专,民营公司,150-500人,"批发/零售,快速消费品(食品、饮料、化妆品)",6.5,1.8718021769015913,深圳
4612,无工作经验,本科,民营公司,150-500人,互联网/电子商务,5.25,1.6582280766035324,西安
4613,1年经验,大专,合资,500-1000人,制药/生物工程,3.75,1.3217558399823195,成都
4614,2年经验,大专,民营公司,少于50人,服装/纺织/皮革,10.0,2.302585092994046,上海
4615,2年经验,本科,民营公司,500-1000人,"计算机软件,电子技术/半导体/集成电路",10.5,2.3513752571634776,上海
4616,无工作经验,本科,民营公司,150-500人,"教育/培训/院校,互联网/电子商务",7.0,1.9459101490553132,上海
4618,2年经验,本科,上市公司,500-1000人,"计算机软件,医疗/护理/卫生",12.5,2.5257286443082556,杭州
4619,1年经验,本科,民营公司,150-500人,"批发/零售,快速消费品(食品、饮料、化妆品)",7.0,1.9459101490553132,佛山
4620,1年经验,中专,民营公司,少于50人,计算机软件,7.0,1.9459101490553132,武汉
4621,3-4年经验,大专,民营公司,150-500人,服装/纺织/皮革,5.25,1.6582280766035324,杭州
4622,3-4年经验,本科,合资,150-500人,"新能源,机械/设备/重工",10.0,2.302585092994046,北京
4623,无工作经验,无学历要求,民营公司,少于50人,"互联网/电子商务,批发/零售",5.75,1.749199854809259,深圳
4624,2年经验,本科,民营公司,500-1000人,计算机软件,9.0,2.1972245773362196,上海
4625,1年经验,大专,民营公司,150-500人,通信/电信/网络设备,4.5,1.5040773967762742,长沙
4626,无工作经验,高中,民营公司,50-150人,贸易/进出口,5.25,1.6582280766035324,武汉
4627,3-4年经验,本科,国企,10000人以上,环保,7.0,1.9459101490553132,大连
4628,无工作经验,大专,外资（欧美）,1000-5000人,快速消费品(食品、饮料、化妆品),4.5,1.5040773967762742,南宁
4629,1年经验,本科,民营公司,1000-5000人,"互联网/电子商务,汽车及零配件",9.0,2.1972245773362196,北京
4630,3-4年经验,本科,民营公司,150-500人,服装/纺织/皮革,3.75,1.3217558399823195,南京
4631,3-4年经验,本科,民营公司,50-150人,"计算机软件,计算机硬件",9.0,2.1972245773362196,哈尔滨
4632,无工作经验,无学历要求,外资（欧美）,500-1000人,广告,9.0,2.1972245773362196,上海
4633,3-4年经验,本科,民营公司,150-500人,"电子技术/半导体/集成电路,互联网/电子商务",22.5,3.1135153092103742,北京
4634,3-4年经验,无学历要求,民营公司,1000-5000人,"批发/零售,快速消费品(食品、饮料、化妆品)",17.5,2.8622008809294686,济南
4635,1年经验,大专,上市公司,5000-10000人,教育/培训/院校,5.25,1.6582280766035324,长沙
4636,1年经验,大专,民营公司,150-500人,"多元化业务集团公司,石油/化工/矿产/地质",7.5,2.0149030205422647,上海
4637,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324,合肥
4638,3-4年经验,本科,上市公司,少于50人,"计算机服务(系统、数据服务、维修),互联网/电子商务",12.5,2.5257286443082556,上海
4639,3-4年经验,本科,上市公司,50-150人,"互联网/电子商务,医疗设备/器械",9.0,2.1972245773362196,佛山
4640,无工作经验,中专,民营公司,50-150人,"互联网/电子商务,计算机软件",6.5,1.8718021769015913,成都
4642,1年经验,本科,民营公司,1000-5000人,教育/培训/院校,7.0,1.9459101490553132,北京
4643,2年经验,大专,民营公司,50-150人,"中介服务,房地产",3.75,1.3217558399823195,广州
4644,2年经验,本科,民营公司,50-150人,多元化业务集团公司,7.0,1.9459101490553132,上海
4645,无工作经验,本科,民营公司,50-150人,"仪器仪表/工业自动化,建筑/建材/工程",5.5,1.7047480922384253,宁波
4646,无工作经验,无学历要求,民营公司,少于50人,"互联网/电子商务,外包服务",10.5,2.3513752571634776,合肥
4648,无工作经验,本科,非营利组织,少于50人,"环保,非营利组织",3.75,1.3217558399823195,武汉
4649,无工作经验,大专,合资,150-500人,"多元化业务集团公司,互联网/电子商务",7.0,1.9459101490553132,合肥
4650,3-4年经验,本科,民营公司,10000人以上,通信/电信/网络设备,9.0,2.1972245773362196,上海
4651,3-4年经验,本科,民营公司,150-500人,快速消费品(食品、饮料、化妆品),7.0,1.9459101490553132,武汉
4652,3-4年经验,本科,国企,500-1000人,"通信/电信运营、增值服务,通信/电信/网络设备",7.0,1.9459101490553132,重庆
4653,3-4年经验,大专,外资（欧美）,5000-10000人,"计算机软件,计算机服务(系统、数据服务、维修)",9.0,2.1972245773362196,深圳
4654,2年经验,本科,民营公司,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",3.75,1.3217558399823195,海口
4655,无工作经验,无学历要求,外资（欧美）,500-1000人,"快速消费品(食品、饮料、化妆品),批发/零售",5.0,1.6094379124341003,广州
4656,无工作经验,本科,民营公司,500-1000人,银行,7.5,2.0149030205422647,温州
4657,3-4年经验,本科,民营公司,1000-5000人,汽车及零配件,7.0,1.9459101490553132,上海
4658,无工作经验,无学历要求,外资（欧美）,,互联网/电子商务,7.0,1.9459101490553132,成都
4659,无工作经验,无学历要求,外资（非欧美）,500-1000人,互联网/电子商务,9.0,2.1972245773362196,成都
4660,无工作经验,大专,民营公司,50-150人,汽车及零配件,6.0,1.791759469228055,上海
4661,无工作经验,本科,上市公司,1000-5000人,"贸易/进出口,机械/设备/重工",7.0,1.9459101490553132,宁波
4669,5-7年经验,硕士,民营公司,150-500人,计算机软件,1.75,0.5596157879354227,福州
4670,3-4年经验,本科,民营公司,500-1000人,互联网/电子商务,2.5,0.9162907318741551,上海
4671,无工作经验,无学历要求,民营公司,10000人以上,计算机软件,1.75,0.5596157879354227,济南
4672,3-4年经验,大专,创业公司,50-150人,"餐饮业,快速消费品(食品、饮料、化妆品)",1.75,0.5596157879354227,上海
4673,3-4年经验,无学历要求,民营公司,1000-5000人,"互联网/电子商务,计算机软件",1.75,0.5596157879354227,宁波
